$ 20806 he,-521.518,-509.992,Phishing Email
wow ! chec,-1525.13,-1513.07,Phishing Email
tiger team,-117.854,-121.764,Safe Email
thank you ,-507.558,-489.712,Phishing Email
e . h . tu,-413.246,-465.234,Safe Email
perfect vi,-699.278,-656.472,Phishing Email
Exclusive ,-393.391,-377.284,Phishing Email
re : the n,-1311.15,-1595.1,Safe Email
Dear jm ,�,-1859.95,-1820.98,Phishing Email
call me no,-3461.43,-3428.49,Phishing Email
software f,-7278.94,-8108.85,Safe Email
stox maven,-5429.12,-5165.89,Phishing Email
itinerary ,-32.1495,-44.004,Safe Email
linguistic,-8663.05,-9974.68,Safe Email
green card,-439.755,-458.056,Safe Email
empty,-7.05286,-6.63094,Safe Email
On Tue, 20,-352.603,-369.849,Safe Email
re : hotli,-915.232,-1061.31,Safe Email
diachrony ,-3323.59,-3806.1,Safe Email
>>>>> R ==,-855.722,-864.29,Safe Email
On 6 Sep 2,-996.369,-1030.91,Safe Email
Hello:Are ,-674.551,-638.925,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
fw : back ,-392.913,-432.727,Safe Email
 complete ,-29087.5,-28392.7,Phishing Email
california,-6823.78,-7337.51,Safe Email
At 11:06 A,-145.586,-154.817,Safe Email
all about ,-131.463,-140.293,Safe Email
hard even ,-179.562,-173.291,Phishing Email
case again,-1767.18,-1810.97,Safe Email
urgent pro,-3877.34,-3786.75,Phishing Email
re : [ 5 ],-806.707,-791.224,Phishing Email
updated co,-96.4686,-120.776,Safe Email
spring sav,-2328.12,-2326.68,Safe Email
direct to ,-385.184,-396.8,Phishing Email
>Sorry for,-959.606,-976.081,Safe Email
q : proces,-2356.95,-2487.89,Safe Email
re : fw : ,-3239.44,-4116.9,Safe Email
buy generi,-861.967,-761.27,Phishing Email
On Wednesd,-485.385,-513.176,Safe Email
re : nomin,-624.904,-759.105,Safe Email
re : enron,-1617.66,-2046.39,Safe Email
Still beli,-470.209,-467.893,Phishing Email
why p 9 ua,-545.566,-536.454,Phishing Email
online pow,-3134.31,-3403.77,Safe Email
we need to,-1081.82,-1091.04,Safe Email
Hall 13464,-355.86,-340.52,Safe Email
new ucla d,-636.609,-755.316,Safe Email
new book :,-2675.24,-3004.53,Safe Email
take your ,-618.16,-574.849,Phishing Email
. . . or e,-111.658,-112.795,Safe Email
- - - - - ,-207.966,-284.731,Safe Email
A:link {  ,-2642.4,-2577.23,Phishing Email
2nd call f,-5175.35,-5953.89,Safe Email
notificati,-2147.49,-2153.26,Phishing Email
today you ,-516.018,-518.325,Phishing Email
On 26 Jul ,-1552.42,-1627.67,Safe Email
new on cap,-6283.38,-6278.01,Phishing Email
CNET Inves,-3290.89,-3411.47,Safe Email
toc : inte,-1217.94,-1410.86,Safe Email
On Tue, 20,-247.544,-250.838,Safe Email
* * congra,-4220.1,-4139.87,Phishing Email
Eugen Leit,-375.818,-385.414,Safe Email
mongolian ,-267.556,-277.173,Safe Email
= ? iso - ,-2704.3,-2697.09,Phishing Email
>>From the,-3047.56,-2997.18,Phishing Email
hello bevs,-792.256,-752.214,Phishing Email
re : hi lo,-2979.8,-3109.51,Safe Email
re : signi,-792.606,-752.51,Phishing Email
empty,-7.05286,-6.63094,Safe Email
URL: http:,-136.855,-147.453,Safe Email
I just hea,-420.199,-435.907,Safe Email
Hi: Have  ,-899.147,-869.967,Phishing Email
vacation i,-641.811,-704.807,Safe Email
re : accou,-1247.64,-1209.67,Phishing Email
4 - urgent,-2938.31,-3078.36,Safe Email
empty,-7.05286,-6.63094,Phishing Email
doctors us,-607.174,-549.867,Phishing Email
Church, AA,-974.993,-993.724,Safe Email
Fortunes a,-532.211,-516.4,Phishing Email
use Perl D,-505.525,-527.192,Safe Email
Has anyone,-581.298,-591.723,Safe Email
re : bei e,-678.178,-740.83,Safe Email
empty,-7.05286,-6.63094,Safe Email
h . g . h ,-354.85,-344.226,Phishing Email
ipa i have,-1769.64,-1944.29,Safe Email
re : tenas,-4010.23,-4512.73,Safe Email
dome camer,-1363.71,-1462.16,Phishing Email
re : enron,-10985.8,-11939,Safe Email
Greetings ,-684.942,-693.704,Safe Email
fw : realm,-252.658,-310.371,Safe Email
save your ,-207.25,-197.395,Phishing Email
updated ne,-217.012,-244.296,Safe Email
Jeff--What,-1231.69,-1280.72,Safe Email
pastoria u,-1441.39,-1566.04,Safe Email
Gary Lawre,-2058.82,-2098.11,Safe Email
neon discu,-521.212,-565.523,Safe Email
Actually t,-257.656,-262.117,Safe Email
books on t,-1915.94,-2126.01,Safe Email
call for p,-2912.14,-3310.53,Safe Email
metals - i,-8660.56,-9566.99,Safe Email
Kevin O' R,-538.038,-576.232,Safe Email
schedualed,-5808.99,-5802.57,Phishing Email
re : as ex,-1679.14,-1895.57,Safe Email
Â  DoesA,-529.461,-528.037,Phishing Email
>peter fwd,-376.967,-373.305,Safe Email
15 firee p,-1426.35,-1369.22,Phishing Email
So I see a,-122.253,-124.16,Safe Email
-----BEGIN,-1019.15,-1021.55,Safe Email
re : indus,-2905.54,-3669.18,Safe Email
gtv ii wee,-1610.83,-1854.29,Safe Email
URL: http:,-134.001,-137.411,Safe Email
thought i',-1810.66,-1841.32,Safe Email
I guess th,-721.268,-743.955,Safe Email
nels 29 - ,-2033.92,-2268.08,Safe Email
here is th,-233.546,-225.184,Phishing Email
miracle pr,-3272.1,-3257.96,Phishing Email
causal con,-1339.25,-1499.53,Safe Email
waiting to,-1522.99,-1552.68,Phishing Email
booked mee,-222.605,-233.591,Safe Email
fw : entou,-7853.53,-8598.51,Safe Email
youth - ga,-709.437,-765.116,Safe Email
start date,-183.982,-252.539,Safe Email
empty,-7.05286,-6.63094,Safe Email
wed , 06 j,-475.185,-461.104,Phishing Email
re : tenas,-1847,-2068.55,Safe Email
On Thu, Se,-559.319,-574.071,Safe Email
use Perl D,-537.343,-559.353,Safe Email
re : thank,-3624.69,-4180.58,Safe Email
Easy to ma,-11312.6,-11047.3,Phishing Email
carnegie m,-735.631,-809.392,Safe Email
now you ca,-1437.19,-1415.07,Phishing Email
increase v,-274.56,-377.782,Safe Email
Dear bevst,-482.146,-466.654,Phishing Email
duke casho,-545.821,-571.743,Safe Email
fw : rto w,-6914.5,-7403.79,Safe Email
final call,-1405.14,-1526.03,Safe Email
2 q soft m,-114.45,-117.706,Safe Email
URL: http:,-98.3689,-108.187,Safe Email
calendars ,-1024.04,-1039.32,Safe Email
URL: http:,-530.324,-538.709,Safe Email
chris sher,-166.777,-193.683,Safe Email
re : possi,-574.843,-682.226,Safe Email
commodityl,-529.737,-551.477,Safe Email
URL: http:,-454.325,-476.364,Safe Email
problems w,-3565.65,-3955.67,Safe Email
a minimali,-1711.53,-1926.09,Safe Email
electronic,-1259.49,-1297.58,Safe Email
Caolan McN,-577.829,-595.147,Safe Email
New amazin,-1269.16,-1234.82,Phishing Email
arabic stu,-620.65,-684.381,Safe Email
Eugen Leit,-3951.81,-4026.03,Safe Email
all graphi,-908.092,-753.237,Phishing Email
conf : tra,-1813.32,-2125.68,Safe Email
I actually,-331.319,-338.808,Safe Email
fwd : [ cu,-408.135,-420.891,Phishing Email
use Perl D,-326.299,-340.36,Safe Email
computatio,-3067.34,-3634.7,Safe Email
cannot det,-653.132,-678.358,Safe Email
ncph coal ,-1230.12,-1262.87,Safe Email
re : follo,-1223.58,-1387.17,Safe Email
empty,-7.05286,-6.63094,Phishing Email
ï¿½@   ,-40.5449,-41.8735,Phishing Email
interested,-592.973,-592.823,Phishing Email
URL: http:,0,0,Safe Email
bibliograp,-6146.93,-6881.59,Safe Email
URL: http:,-26.3536,-29.5011,Safe Email
pay les fo,-912.909,-888.345,Phishing Email
re : balan,-687.621,-743.8,Safe Email
THE CONVIE,-190.675,-191.46,Phishing Email
ees exampl,-123.856,-146.913,Safe Email
summary : ,-8704.57,-9561.11,Safe Email
paliourg n,-1280.87,-1131.08,Phishing Email
a few answ,-595.887,-646.192,Safe Email
east power,-1221.47,-1280.4,Safe Email
photos spr,-287.18,-300.276,Phishing Email
ecai-98 # ,-934.061,-1066,Safe Email
This is a ,-108.12,-104.961,Phishing Email
UntitledWe,-409.741,-387.103,Phishing Email
new book :,-1434.23,-1639.09,Safe Email
abb contra,-1125.18,-1192.58,Safe Email
unlimited ,-3603,-3553.52,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
Reflexive ,-792.375,-806.166,Safe Email
Dear ilug@,-1573.09,-1526.93,Phishing Email
re : tw / ,-902.133,-981.428,Safe Email
/etc/rc.d/,-20.4417,-22.4891,Safe Email
re : aeuro,-582.293,-556.695,Phishing Email
re : tuesd,-2330.26,-3083.3,Safe Email
req : info,-531.562,-571.307,Safe Email
summary of,-12617.3,-14204.3,Safe Email
New Web Te,-795.642,-778.466,Phishing Email
re : anjam,-971.724,-1050.09,Safe Email
the ews ta,-386.274,-421.374,Safe Email
re : contr,-2965.21,-3210.35,Safe Email
change you,-14459.8,-14972.2,Safe Email
8th intern,-500.801,-570.782,Safe Email
fw : cms r,-888.515,-996.35,Safe Email
re : count,-1773.67,-2120.63,Safe Email
empty,-7.05286,-6.63094,Phishing Email
private vl,-47.1616,-37.4976,Phishing Email
These resu,-482.024,-510.404,Safe Email
watch this,-4235.9,-4173.49,Phishing Email
Quoting Br,-994.175,-1021.8,Safe Email
were rolli,-929.323,-957.181,Safe Email
re : never,-2157.01,-2096.89,Phishing Email
eastrans n,-1189.29,-1537.11,Safe Email
Want to ma,-551.059,-521.344,Phishing Email
avail for ,-2035.99,-2297.77,Safe Email
http://www,-152.358,-151.747,Safe Email
free profi,-9831.84,-9474.85,Phishing Email
empty,-7.05286,-6.63094,Safe Email
coke * or ,-258.241,-249.358,Phishing Email
re : 6 . 7,-781.009,-874.281,Safe Email
really coo,-7070.78,-6895.61,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
young teen,-496.549,-498.783,Phishing Email
On Tue, Au,-1476.53,-1580.35,Safe Email
Hello I wa,-2572.73,-2489.39,Phishing Email
URL: http:,-582.915,-594.009,Safe Email
re : eott ,-1768.24,-1914.25,Safe Email
,0,0,Phishing Email
louisiana ,-1250.06,-1300.32,Safe Email
re : telep,-2385.27,-2628.88,Safe Email
Some oppor,-1585.63,-1526.8,Phishing Email
the 2004 e,-1526.21,-1515.19,Phishing Email
management,-706.845,-783.645,Safe Email
Hunza Brea,-553.129,-549.2,Phishing Email
re : contr,-660.567,-759.734,Safe Email
the no . 1,-294.904,-296.594,Phishing Email
say goodby,-1329.92,-1240.28,Phishing Email
valero 10 ,-450.396,-563.541,Safe Email
8 : 30 am ,-78.6999,-91.7992,Safe Email
eg @ em . ,-176.883,-150.973,Phishing Email
what can y,-753.813,-735.346,Phishing Email
vince and ,-1732.54,-1883.15,Safe Email
Hi NickTry,-161.411,-168.008,Safe Email
oem - we s,-1174.68,-1055.52,Phishing Email
matters \ ,-470.741,-413.041,Phishing Email
Brian Fost,-847.388,-860.405,Safe Email
URL: http:,-265.666,-278.325,Safe Email
guys need ,-605.45,-551.437,Phishing Email
winter cap,-555.855,-599.92,Safe Email
    Skip> ,-93.8204,-95.4249,Safe Email
order pres,-55.0082,-49.0491,Phishing Email
re : bridg,-5320.41,-5725.99,Safe Email
mortgage f,-528.946,-507.43,Phishing Email
enron actu,-108.192,-171.146,Safe Email
build your,-1659.66,-1630.15,Phishing Email
conflict w,-4988.34,-5419.17,Safe Email
If you nee,-1209.78,-1232.17,Safe Email
rescue you,-988.91,-966.689,Phishing Email
kevin lyda,-888.291,-904.379,Safe Email
Hi,In my b,-490.785,-504.106,Safe Email
best debt ,-5518.37,-5414.22,Phishing Email
soft at in,-279.902,-273.537,Phishing Email
> From: St,-1516.81,-1579.63,Safe Email
I am Mr.IK,-2600.55,-2543,Phishing Email
> > Unless,-1384.25,-1441.09,Safe Email
enron posi,-1474.34,-1588.42,Safe Email
logistics ,-375.036,-408.462,Safe Email
free sex h,-616.847,-585.684,Phishing Email
> On Thu, ,-2509.4,-2573.37,Safe Email
it is a sm,-2561.08,-2607.97,Phishing Email
best free ,-141.929,-126.841,Phishing Email
Clark C . ,-369.512,-396.733,Safe Email
zeek said:,-375.158,-406.589,Safe Email
soas cease,-3137.82,-3302.6,Safe Email
earn high ,-757.458,-740.658,Phishing Email
fantastic ,-8167.05,-7870.46,Phishing Email
 Remove yo,-193.606,-182.096,Phishing Email
elizabeth ,-486.272,-479.798,Phishing Email
interview ,-386.452,-415.163,Safe Email
nystesol a,-3646.14,-3981.08,Safe Email
the next i,-13524.1,-13144.7,Phishing Email
greetings ,-703.642,-689.518,Phishing Email
On Thursda,-1754.58,-1790.45,Safe Email
couple of ,-554.068,-591.273,Safe Email
windows xp,-3761.67,-3629.84,Phishing Email
>SPEWS: to,-772.259,-784.628,Safe Email
Gordon Moh,-2010.8,-2069.09,Safe Email
checking b,-359.499,-402.707,Safe Email
Protect yo,-926.634,-894.249,Phishing Email
come on ! ,-17973.6,-17684.2,Phishing Email
powerball ,-799.234,-811.646,Phishing Email
URL: http:,-199.906,-211.369,Safe Email
CNET  DOWN,-4751.9,-4731.76,Safe Email
re : uk dr,-1839.82,-2165.18,Safe Email
moiadHerba,-277.922,-265.908,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
ad - when ,-8080.23,-7367.64,Phishing Email
your ebay ,-33.8194,-30.9947,Phishing Email
schedule c,-1113.56,-1439.82,Safe Email
New Page 1,-5140.1,-4988.68,Phishing Email
make the m,-372.633,-375.006,Phishing Email
>>>  (CNSN,-706.8,-711.243,Safe Email
Dell Quinn,-9.89906,-8.62337,Safe Email
On January,-738.365,-723.202,Phishing Email
URL: http:,-190.47,-187.631,Safe Email
NEW CD ROM,-807.378,-775.841,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
re : sprin,-1715.86,-1941.51,Safe Email
schedule c,-1113.56,-1439.82,Safe Email
turbine sw,-793.267,-853.742,Safe Email
ees daily ,-147.113,-179.228,Safe Email
hplr liqui,-876.252,-942.657,Safe Email
the presid,-1732.45,-1680.49,Phishing Email
need an ou,-706.256,-650.16,Phishing Email
re : reque,-407.407,-393.921,Phishing Email
sell adver,-2266.43,-2201.86,Phishing Email
URL: http:,-592.848,-603.424,Safe Email
-----Origi,-661.272,-689.722,Safe Email
65 % off f,-269.299,-267.464,Phishing Email
Dear Sir.F,-2612.29,-2515.41,Phishing Email
* cancer :,-2516.54,-2384.23,Phishing Email
. message ,-993.076,-945.114,Phishing Email
north coun,-762.451,-767.63,Phishing Email
please res,-3766.2,-3755.77,Phishing Email
fw : modif,-2275.5,-2484.34,Safe Email
tenaska iv,-345.295,-383.928,Safe Email
re : power,-7539.39,-8826.26,Safe Email
creditfixT,-327.137,-308.346,Phishing Email
On Tue, Ju,-932.937,-961.703,Safe Email
re : great,-333.122,-355.73,Safe Email
new perspe,-4095.37,-4877.34,Safe Email
Hi,First y,-556.395,-584.436,Safe Email
    http:/,-386.7,-396.705,Safe Email
yo , u ar ,-137.969,-130.888,Phishing Email
speeding u,-1641.93,-1710.41,Safe Email
cds - so b,-369.669,-358.813,Phishing Email
re : cp & ,-643.034,-741.577,Safe Email
iatl 14 : ,-907.398,-1082.04,Safe Email
> > I am g,-681.411,-701.866,Safe Email
On Mon, Fe,-840.734,-875.938,Safe Email
It took me,-97.9642,-98.8496,Safe Email
order role,-825.79,-764.727,Phishing Email
pastoria -,-457.953,-511.289,Safe Email
non - deci,-757.047,-789.243,Safe Email
schedule v,-221.509,-266.401,Safe Email
give her s,-997.854,-1013,Phishing Email
sum : v - ,-8280.33,-9056.98,Safe Email
research g,-173.363,-185.96,Safe Email
So then, G,-2286.46,-2355.84,Safe Email
re : killi,-1376.77,-1656.63,Safe Email
FREIGHTMAR,-59.3136,-55.1962,Phishing Email
hi one mil,-311.059,-300.693,Phishing Email
re : read ,-566.487,-622.498,Safe Email
great week,-959.557,-980.036,Phishing Email
corel and ,-1085.73,-965.058,Phishing Email
fw : black,-453.751,-511.948,Safe Email
day 26 - t,-57.2385,-67.7494,Safe Email
Nope, a tr,-278.326,-286.811,Safe Email
sum : prog,-6556.38,-7029.02,Safe Email
On Thu, Au,-115.388,-116.885,Safe Email
re : work ,-1920.29,-1933.02,Phishing Email
= ? utf - ,-230.802,-213.857,Phishing Email
empty,-7.05286,-6.63094,Phishing Email
re : smoot,-2300.33,-2587.15,Safe Email
Computer P,-1309.29,-1238.74,Phishing Email
[ ilug ] r,-1436.25,-1447.21,Phishing Email
re : 8 . 1,-1266.6,-1370.72,Safe Email
no more ne,-812.598,-758.197,Phishing Email
Ray Wallac,-128.083,-123.723,Safe Email
gtv ii wee,-1468.91,-1681.95,Safe Email
this web s,-10258.8,-9980.58,Phishing Email
enron / hp,-98.048,-152.823,Safe Email
On Tue, Au,-199.52,-200.176,Safe Email
Your Fully,-815.375,-798.333,Phishing Email
photos sel,-511.575,-541.644,Phishing Email
fwd : hi p,-1385.82,-1396.16,Phishing Email
you have b,-2344.01,-2294.91,Phishing Email
URL: http:,-135.357,-150.509,Safe Email
we offer a,-4096.48,-3965,Phishing Email
re : mpr f,-4177.04,-4935.54,Safe Email
crazy site,-103.958,-101.897,Phishing Email
I want to ,-1412.61,-1455.56,Safe Email
intensive ,-381.663,-440.293,Safe Email
rights of ,-625.515,-683.829,Safe Email
Partitioni,-85.002,-85.889,Safe Email
Inn Share ,-265.896,-273.61,Safe Email
re : 3 . 4,-1959.76,-2124.41,Safe Email
empty,-7.05286,-6.63094,Phishing Email
CNET  Catc,-439.757,-433.126,Safe Email
stuart zis,-290.037,-320.471,Safe Email
lrec 3rd c,-13003.7,-14613.2,Safe Email
inofficial,-1041.55,-1139.29,Safe Email
empty,-7.05286,-6.63094,Phishing Email
commercial,-15380.2,-15182.6,Phishing Email
vacation c,-1682.08,-1721.44,Safe Email
are you st,-155.907,-146.456,Phishing Email
affordable,-414.468,-379.045,Phishing Email
i ' m out ,-791.476,-810.195,Safe Email
GAMING ADV,-2911.27,-2897.17,Phishing Email
2 nd rev m,-831.718,-1054.38,Safe Email
txu fuel c,-85.9256,-117.629,Safe Email
Joseph S. ,-308.522,-319.154,Safe Email
fw : produ,-3081.33,-3190.88,Safe Email
On Mon, 26,-127.549,-133.811,Safe Email
[ ilug ] $,-2043.66,-2060.33,Phishing Email
empty,-7.05286,-6.63094,Safe Email
re : netco,-6050.13,-6445.71,Safe Email
q : ' this,-1472.24,-1548.94,Safe Email
URL: http:,-939.16,-973.353,Safe Email
ua appeal ,-3859.88,-4107.6,Safe Email
Help wante,-626.099,-591.947,Phishing Email
= ? utf - ,-231.577,-208.967,Phishing Email
As seen on,-440.137,-408.57,Phishing Email
fast deliv,-331.77,-312.921,Phishing Email
winning no,-4612.21,-4449.69,Phishing Email
windows xp,-274.308,-276.809,Phishing Email
julie for ,-737.709,-753.688,Phishing Email
tonight - ,-233.982,-237.361,Safe Email
position f,-605.944,-622.932,Safe Email
increase y,-700.37,-668.246,Phishing Email
re : 5 . 1,-4017.85,-4300.26,Safe Email
[Tim]>> Wh,-714.416,-757.259,Safe Email
Hello, jm@,-637.687,-599.29,Phishing Email
Update of ,-337.201,-378.492,Safe Email
confirmati,-321.982,-345.592,Safe Email
empty,-7.05286,-6.63094,Safe Email
On Sat, 24,-1417.26,-1490.86,Safe Email
semantics ,-489.266,-553.981,Safe Email
plan 2001 ,-622.252,-650.705,Safe Email
fwd : alms,-271.069,-251.99,Phishing Email
impotence ,-1125.76,-1096.8,Phishing Email
ge of the ,-4770.85,-4765.85,Phishing Email
this 6 . 3,-65.8102,-62.6338,Phishing Email
hot stock ,-11638.8,-10900,Phishing Email
avail for ,-1185.02,-1281.56,Safe Email
take our n,-917.217,-898.955,Phishing Email
OK, let's ,-4450.81,-4617.21,Safe Email
 REQUEST F,-2801.7,-2706.83,Phishing Email
bruceg @ e,-349.181,-347.826,Phishing Email
re : inter,-4574.4,-5033.41,Safe Email
colleen su,-870.973,-919.486,Safe Email
twlt 14 : ,-2085.68,-2426.06,Safe Email
David Near,-1145.74,-1179.43,Safe Email
= ? utf - ,-243.354,-231.556,Phishing Email
empty,-7.05286,-6.63094,Safe Email
this is ne,-2998.67,-2948.38,Phishing Email
>Benoit cl,-673.663,-662.11,Safe Email
start date,-183.982,-252.539,Safe Email
finally i ,-454.472,-465.318,Phishing Email
newly laun,-722.305,-699.081,Phishing Email
report req,-109.242,-116.299,Safe Email
news clip ,-1364.71,-2038.02,Safe Email
cialis off,-439.363,-429.17,Phishing Email
sure Patto,-3055.24,-3115.71,Safe Email
Take Contr,-391.391,-386.006,Phishing Email
calpine da,-241.305,-272.726,Safe Email
$ 7 money ,-9938.08,-9948.15,Phishing Email
This artic,-18465.5,-19083.4,Safe Email
On Mon, 20,-811.748,-857.282,Safe Email
mail deliv,-1424.84,-1373.71,Phishing Email
URL: http:,0,0,Safe Email
    Date: ,-414.519,-440.393,Safe Email
Shopper Ne,-231.219,-239.745,Safe Email
southern t,-1132.93,-1221.66,Safe Email
On Mon, 23,-1046.56,-1054.96,Safe Email
no more ne,-812.598,-758.197,Phishing Email
latest upd,-937.474,-1102.32,Safe Email
conference,-699.359,-813.54,Safe Email
-----BEGIN,-1126.29,-1176.75,Safe Email
sec var fo,-1000.03,-1033.12,Safe Email
schedule c,-994.083,-1273.33,Safe Email
fw : pga t,-4446.72,-5254.23,Safe Email
cute karen,-1515.15,-1472.58,Phishing Email
On Fri, Fe,-957.519,-1035.23,Safe Email
URL: http:,-573.944,-583.182,Safe Email
[ avfs ] r,-7468.64,-7567.65,Phishing Email
mgmt 656 h,-203.337,-205.541,Safe Email
correction,-642.404,-721.192,Safe Email
Kaliteli p,-46.9353,-43.0215,Phishing Email
bite notif,-631.292,-630.486,Phishing Email
here ' s a,-51.6787,-46.0378,Phishing Email
use Perl D,-529.118,-552.129,Safe Email
aircard ac,-335.757,-366.323,Safe Email
zdrive 1 .,-3062.12,-2943.33,Phishing Email
don ' t lo,-3738.43,-3729.46,Phishing Email
the invest,-8669.07,-8437.76,Phishing Email
message fr,-1088.87,-1185.52,Safe Email
Yannick Gi,-2086.39,-2150.29,Safe Email
2 things -,-3011.58,-3111.25,Safe Email
precios de,-858.196,-799.828,Phishing Email
re : fort ,-1884.9,-2067.05,Safe Email
sum : writ,-20760.7,-22210.1,Safe Email
natural ga,-1960.42,-2150.95,Safe Email
As seen on,-440.137,-408.57,Phishing Email
job : ling,-2647.4,-3073.55,Safe Email
On Wed, Au,-406.793,-410.843,Safe Email
enron ment,-16108.8,-18139.9,Safe Email
here it is,-286.702,-297.41,Phishing Email
On Tue, Au,-490.157,-488.713,Safe Email
emerging s,-83.2968,-80.2141,Phishing Email
empty,-7.05286,-6.63094,Safe Email
request su,-462.247,-536.875,Safe Email
So much fo,-73.2538,-70.3796,Safe Email
INTERNATIO,-406.658,-391.226,Phishing Email
re : accou,-296.705,-292.713,Phishing Email
Razor v1 j,-236.07,-250.515,Safe Email
aep _ hpl ,-1318.38,-1418.53,Safe Email
URL: http:,-211.287,-214.649,Safe Email
Â You ca,-592.712,-565.66,Phishing Email
internet -,-1450.57,-1410.32,Phishing Email
re : rolex,-1804.79,-1799.39,Phishing Email
goettingen,-1404.21,-1720.16,Safe Email
Once upon ,-583.175,-616.314,Safe Email
Once upon ,-885.175,-900.704,Safe Email
Thank you ,-927.642,-892.934,Phishing Email
The Easies,-894.203,-872.447,Phishing Email
autocad 20,-289.945,-293.624,Phishing Email
willow tre,-480.047,-497.511,Safe Email
job well d,-516.217,-629.785,Safe Email
you don _ ,-865.25,-817.532,Phishing Email
re : inter,-1419.47,-1968.65,Safe Email
URL: http:,-76.5333,-75.5377,Safe Email
URL: http:,0,0,Safe Email
just to he,-263.62,-233.788,Phishing Email
NFS as a p,-1072.87,-1103.09,Safe Email
URL: http:,-789.831,-822.607,Safe Email
sap securi,-766.525,-786.916,Safe Email
article : ,-171.733,-193.53,Safe Email
fdisk /mbr,-537.086,-539.363,Safe Email
photoshop ,-404.789,-418.794,Phishing Email
petrochem ,-1767.73,-2000.25,Safe Email
transstatu,-1182.92,-1308.2,Safe Email
Adult Club,-1362.55,-1296.88,Phishing Email
On Mon, 29,-2820.35,-2930.55,Safe Email
phar . mac,-1720.98,-1695.68,Phishing Email
request su,-367.394,-407.024,Safe Email
Quite inde,-1584.88,-1633.49,Safe Email
` hello ! ,-155.995,-154.054,Phishing Email
Have you t,-112.055,-116.001,Safe Email
empty,-7.05286,-6.63094,Phishing Email
use this a,-19.0766,-18.4574,Safe Email
top qualit,-356.959,-326.833,Phishing Email
job descri,-297.428,-327.712,Safe Email
wall - str,-6340.68,-6137.14,Phishing Email
http : / /,-1096.99,-1044.22,Phishing Email
next of ki,-2467.13,-2402.58,Phishing Email
re : mid -,-5542.92,-6388.88,Safe Email
re : 6 . 1,-720.773,-772.921,Safe Email
constraint,-1514.47,-1762.92,Safe Email
nom for 2 ,-272.091,-317.187,Safe Email
          ,-2548.7,-2700.4,Safe Email
Once upon ,-584.516,-617.489,Safe Email
Hallo Xxxx,-1902.67,-1900,Safe Email
trend anal,-3707.41,-4087.8,Safe Email
= ? iso - ,-139.331,-145.443,Phishing Email
This was j,-46.8967,-49.2222,Safe Email
Mark Derri,-262.588,-292.468,Safe Email
Does anyon,-193.755,-206.183,Safe Email
re [ 5 ] :,-159.249,-152.195,Phishing Email
please , a,-3204.89,-3134.91,Phishing Email
bettter co,-475.645,-443.493,Phishing Email
waiver of ,-1235.12,-1433.86,Safe Email
membership,-1751.12,-1801.92,Safe Email
request fo,-490.925,-531.242,Safe Email
fyi : howa,-1154.17,-1205.36,Safe Email
a chance t,-735.125,-671.8,Phishing Email
cornhusker,-611.288,-804.009,Safe Email
fuck someo,-441.874,-436.689,Phishing Email
dba admini,-913.088,-1116.96,Safe Email
call for w,-1393.98,-1376.5,Phishing Email
I think th,-1735.77,-1795.09,Safe Email
the extend,-1153.07,-1111.18,Phishing Email
re : mec m,-2635.12,-3096.53,Safe Email
tolkien 's,-2119.63,-2251.35,Safe Email
On Mon, 20,-484.848,-482.201,Safe Email
tenaska ma,-353.863,-387.798,Safe Email
protect yo,-579.357,-563.931,Phishing Email
claim your,-3089.97,-2976.81,Phishing Email
cp name ch,-551.223,-572,Safe Email
I told AT&,-174.213,-180.223,Safe Email
server sol,-984.47,-1018.37,Phishing Email
male muscl,-1083.3,-1082.31,Phishing Email
On July 21,-489.771,-494.293,Safe Email
cialis , w,-137.68,-137.291,Phishing Email
Home Based,-3028.19,-2912.11,Phishing Email
new offrr ,-441.562,-415.412,Phishing Email
Never Pay ,-2031.88,-1960.66,Phishing Email
console - ,-2465.14,-2772.98,Safe Email
empty,-7.05286,-6.63094,Safe Email
Strata jus,-538.2,-560.789,Safe Email
FIND OUT W,-249.032,-233.193,Phishing Email
unit for s,-172.389,-187.427,Safe Email
news from ,-6573.81,-7012.09,Safe Email
call for p,-772.942,-928.766,Safe Email
PUBLIC ANN,-839.757,-829.613,Phishing Email
On January,-738.365,-723.202,Phishing Email
routing of,-770.664,-834.36,Safe Email
Digital Pu,-521.793,-499.125,Phishing Email
> Its poss,-304.383,-312.166,Safe Email
delivery s,-150.941,-153.891,Phishing Email
resending ,-669.35,-783.266,Safe Email
photoshop ,-206.14,-206.522,Phishing Email
re :  snow,-3940.36,-4260.23,Safe Email
french / e,-2490.32,-2696.35,Safe Email
want to ma,-464.123,-434.856,Phishing Email
mgmt 656 h,-801.936,-823.316,Safe Email
Buyer's Al,-2146.83,-2122.96,Safe Email
c . l   ai,-338.073,-320.799,Phishing Email
> This is ,-118.823,-121.504,Safe Email
On Mon, 9 ,-226.006,-235.909,Safe Email
re : invit,-3813.64,-4119.73,Safe Email
New Web Te,-923.055,-916.903,Phishing Email
nathaniel ,-8148.75,-7960.32,Phishing Email
